game_id,date,season,home_team_id,away_team_id,home_team_name,away_team_name,home_win_pct,home_goals_for_avg,home_goals_against_avg,home_goal_differential_avg,home_home_win_pct,away_win_pct,away_goals_for_avg,away_goals_against_avg,away_goal_differential_avg,away_away_win_pct,home_recent_win_pct,home_recent_goal_differential,away_recent_win_pct,away_recent_goal_differential,h2h_home_win_pct,h2h_goal_differential,last_meeting_home_won,home_xgf_pct_avg,home_cf_pct_avg,home_pdo_avg,away_xgf_pct_avg,away_cf_pct_avg,away_pdo_avg,home_wins,home_score,away_score
2021020036,2021-10-18,20212022,4,55,Philadelphia Flyers,Seattle Kraken,0.4,2.4,3.0,-0.6,0.6666666666666666,0.5,2.5,2.3333333333333335,0.16666666666666666,0.5,0.4,-0.6,0.5,0.16666666666666666,0.5,0.0,0.5,,,,,,,1.0,6.0,1.0
2021020037,2021-10-18,20212022,20,24,Calgary Flames,Anaheim Ducks,0.5,3.0,2.5,0.5,1.0,0.5,3.0,3.0,0.0,0.6666666666666666,0.5,0.5,0.5,0.0,0.5,0.0,0.5,,,,,,,0.0,2.0,3.0
2021020038,2021-10-18,20212022,53,19,Arizona Coyotes,St. Louis Blues,0.5,2.8333333333333335,3.5,-0.6666666666666666,1.0,0.5,3.8333333333333335,3.5,0.3333333333333333,0.5,0.5,-0.6666666666666666,0.5,0.3333333333333333,0.5,0.0,0.5,,,,,,,0.0,4.0,7.0
2021020048,2021-10-19,20212022,30,52,Minnesota Wild,Winnipeg Jets,0.8333333333333334,2.6666666666666665,2.3333333333333335,0.3333333333333333,1.0,0.16666666666666666,2.1666666666666665,3.3333333333333335,-1.1666666666666667,0.0,0.8333333333333334,0.3333333333333333,0.16666666666666666,-1.1666666666666667,0.5,0.0,0.5,,,,,,,1.0,6.0,5.0
2021020047,2021-10-19,20212022,18,26,Nashville Predators,Los Angeles Kings,0.6,3.6,2.6,1.0,0.5,0.3333333333333333,3.0,3.3333333333333335,-0.3333333333333333,0.5,0.6,1.0,0.3333333333333333,-0.3333333333333333,0.5,0.0,0.5,,,,,,,1.0,2.0,1.0
2021020046,2021-10-19,20212022,16,2,Chicago Blackhawks,New York Islanders,0.375,3.5,3.5,0.0,0.5,0.2,2.4,3.6,-1.2,0.0,0.375,0.0,0.2,-1.2,0.5,0.0,0.5,,,,,,,0.0,1.0,4.0
2021020041,2021-10-19,20212022,17,29,Detroit Red Wings,Columbus Blue Jackets,0.375,3.25,3.625,-0.375,0.6,0.5714285714285714,3.7142857142857144,3.4285714285714284,0.2857142857142857,0.3333333333333333,0.375,-0.375,0.5714285714285714,0.2857142857142857,0.5,1.0,0.0,,,,,,,1.0,4.0,1.0
2021020049,2021-10-19,20212022,22,24,Edmonton Oilers,Anaheim Ducks,0.8571428571428571,3.2857142857142856,2.2857142857142856,1.0,1.0,0.5714285714285714,3.0,2.857142857142857,0.14285714285714285,0.75,0.8571428571428571,1.0,0.5714285714285714,0.14285714285714285,0.5,0.0,0.5,,,,,,,1.0,6.0,5.0
2021020044,2021-10-19,20212022,5,25,Pittsburgh Penguins,Dallas Stars,0.75,4.125,2.75,1.375,1.0,0.5,2.875,2.875,0.0,0.2,0.75,1.375,0.5,0.0,0.5,0.0,0.5,,,,,,,0.0,1.0,2.0
2021020043,2021-10-19,20212022,1,55,New Jersey Devils,Seattle Kraken,0.8,3.8,2.4,1.4,1.0,0.42857142857142855,2.2857142857142856,2.857142857142857,-0.5714285714285714,0.4,0.8,1.4,0.42857142857142855,-0.5714285714285714,0.5,0.0,0.5,,,,,,,1.0,4.0,2.0
2021020042,2021-10-19,20212022,14,13,Tampa Bay Lightning,Florida Panthers,0.625,4.0,3.875,0.125,0.5,0.6666666666666666,3.8333333333333335,3.3333333333333335,0.5,0.5,0.625,0.125,0.6666666666666666,0.5,0.6666666666666666,1.6666666666666667,1.0,,,,,,,0.0,1.0,4.0
2021020039,2021-10-19,20212022,7,23,Buffalo Sabres,Vancouver Canucks,0.5,3.0,2.5,0.5,0.6,0.25,2.0,3.25,-1.25,0.2,0.5,0.5,0.25,-1.25,0.5,0.0,0.5,,,,,,,1.0,5.0,2.0
2021020045,2021-10-19,20212022,15,21,Washington Capitals,Colorado Avalanche,0.5,2.8333333333333335,2.6666666666666665,0.16666666666666666,0.6666666666666666,0.3333333333333333,2.8333333333333335,3.6666666666666665,-0.8333333333333334,0.0,0.5,0.16666666666666666,0.3333333333333333,-0.8333333333333334,0.5,0.0,0.5,,,,,,,1.0,6.0,3.0
2021020051,2021-10-20,20212022,54,19,Vegas Golden Knights,St. Louis Blues,0.5,3.0,3.3333333333333335,-0.3333333333333333,0.6666666666666666,0.5714285714285714,4.285714285714286,3.5714285714285716,0.7142857142857143,0.6,0.5,-0.3333333333333333,0.5714285714285714,0.7142857142857143,0.5,0.0,0.5,,,,,,,0.0,1.0,3.0
2021020061,2021-10-21,20212022,53,22,Arizona Coyotes,Edmonton Oilers,0.42857142857142855,3.0,4.0,-1.0,0.5,0.875,3.625,2.625,1.0,0.5,0.42857142857142855,-1.0,0.875,1.0,0.5,0.0,0.5,,,,,,,0.0,1.0,5.0
2021020058,2021-10-21,20212022,16,23,Chicago Blackhawks,Vancouver Canucks,0.3333333333333333,3.2222222222222223,3.5555555555555554,-0.3333333333333333,0.3333333333333333,0.2222222222222222,2.0,3.4444444444444446,-1.4444444444444444,0.16666666666666666,0.3333333333333333,-0.3333333333333333,0.2222222222222222,-1.4444444444444444,0.5,0.0,0.5,,,,,,,0.0,1.0,4.0
2021020060,2021-10-21,20212022,52,24,Winnipeg Jets,Anaheim Ducks,0.14285714285714285,2.5714285714285716,3.7142857142857144,-1.1428571428571428,1.0,0.5,3.25,3.25,0.0,0.6,0.14285714285714285,-1.1428571428571428,0.5,0.0,0.0,-3.0,0.0,,,,,,,1.0,5.0,1.0
2021020054,2021-10-21,20212022,17,20,Detroit Red Wings,Calgary Flames,0.4444444444444444,3.3333333333333335,3.3333333333333335,0.0,0.6666666666666666,0.42857142857142855,2.857142857142857,2.5714285714285716,0.2857142857142857,0.25,0.4444444444444444,0.0,0.42857142857142855,0.2857142857142857,0.5,0.0,0.5,,,,,,,0.0,0.0,3.0
2021020059,2021-10-21,20212022,18,3,Nashville Predators,New York Rangers,0.6666666666666666,3.3333333333333335,2.3333333333333335,1.0,0.6,0.625,3.0,3.25,-0.25,0.6666666666666666,0.6666666666666666,1.0,0.625,-0.25,0.5,0.0,0.5,,,,,,,0.0,1.0,3.0
2021020056,2021-10-21,20212022,1,15,New Jersey Devils,Washington Capitals,0.8333333333333334,3.8333333333333335,2.3333333333333335,1.5,1.0,0.5714285714285714,3.2857142857142856,2.7142857142857144,0.5714285714285714,0.3333333333333333,0.8333333333333334,1.5,0.5714285714285714,0.5714285714285714,1.0,3.0,1.0,,,,,,,0.0,1.0,4.0
2021020055,2021-10-21,20212022,13,21,Florida Panthers,Colorado Avalanche,0.7142857142857143,3.857142857142857,3.0,0.8571428571428571,0.75,0.2857142857142857,2.857142857142857,4.0,-1.1428571428571428,0.0,0.7142857142857143,0.8571428571428571,0.2857142857142857,-1.1428571428571428,0.5,0.0,0.5,,,,,,,1.0,4.0,1.0
2021020052,2021-10-21,20212022,8,12,Montréal Canadiens,Carolina Hurricanes,0.125,1.625,4.25,-2.625,0.25,0.4,3.8,4.0,-0.2,0.3333333333333333,0.125,-2.625,0.4,-0.2,0.5,0.0,0.5,,,,,,,0.0,1.0,4.0
2021020057,2021-10-21,20212022,29,2,Columbus Blue Jackets,New York Islanders,0.5,3.375,3.5,-0.125,0.75,0.3333333333333333,2.6666666666666665,3.1666666666666665,-0.5,0.3333333333333333,0.5,-0.125,0.3333333333333333,-0.5,0.5,0.0,0.5,,,,,,,1.0,3.0,2.0
